id,created_at,text
308950859226705920,2013-03-05 14:43:19,"Today at ~9am PST, the first API v1 blackout test on unauthenticated traffic, legacy widgets, RSS &amp; ATOM begins https://t.co/iE4QLDSm6n ^TS"
307342473397673984,2013-03-01 04:12:10,Changes to the 'Sign in with Twitter' flow https://t.co/JVS2WNDOuQ ^TS
307222882818355200,2013-02-28 20:16:57,We've just open-sourced a Java client library for accessing the Streaming APIs: https://t.co/lyzpBdvAKu ^ARK
304673573837099008,2013-02-21 19:26:55,"Streaming API consumers should now notice the ""filter_level"" attribute we announced last week. https://t.co/zdgxk4kTx9 ^TS"
304613032980541440,2013-02-21 15:26:21,You'll find that /1.1/lists/statuses is now rate limited at 180 requests per 15 minutes per user. https://t.co/GuWmh5dsA8 ^TS
304324344488804352,2013-02-20 20:19:12,A friendly reminder that this t.co length change is fully going into effect today: https://t.co/nqvYxZAk  ^JC
302118439370256384,2013-02-14 18:13:43,RT @rsarver: Excited to open our first two international roles for the @twitterapi team - UK and Brazil https://t.co/m0jsG9S9 https://t. ...
301827453536575489,2013-02-13 22:57:27,Introducing new metadata for Tweets https://t.co/gOys7wgr ^ARK
301760309499158530,2013-02-13 18:30:38,RT @crashlytics: Crashlytics Enterprise is now free and available to everyone http://t.co/WArX79z6
299212472030748672,2013-02-06 17:46:27,"A friendly reminder that this t.co length change will start today, and be in full effect by 2/20 https://t.co/nqvYxZAk   ^JC"
298938639885402112,2013-02-05 23:38:20,Key information on the upcoming retirement of API v1: https://t.co/5uRb3oe7 ^TS
294833948821954560,2013-01-25 15:47:45,Looking for a replacement for v1's friendships/no_retweet_ids? v1.1 now has an equivalent: https://t.co/gILO7b0U ^TS
293856509547388929,2013-01-22 23:03:46,We expect our user IDs to exceed the signed 32-bit boundary sometime this year.  Time to move to 64-bit: https://t.co/U3zYCnOR ^ARK
293779481901019137,2013-01-22 17:57:41,We've made some changes to Embedded Tweets - we hope you like them!  ^JC   https://t.co/Qrb7KFhX
292042417505443840,2013-01-17 22:55:12,"@foetusite minutes after tweeting, a developer was kind enough to submit one: https://t.co/8qkLwLuW ^TS"
292042166795112448,2013-01-17 22:54:13,@wobable you may find you're in for a pleasant surprise with how easy it will be to work with. ^TS
292038340692299776,2013-01-17 22:39:00,"@wobable still no news to share, but we're working on getting it ready for everyone ^TS"
292037315063341056,2013-01-17 22:34:56,We're now collecting 1.1-compatible libraries &amp; tools here: https://t.co/h0otBwzl Have a submission or update? https://t.co/SxbGRs5V ^TS
278633157983604736,2012-12-11 22:51:36,We are updating the Site Streams cluster.  Site Streams consumers may have some issues with control streams for 30~60 minutes. ^ARK
276755874402414593,2012-12-06 18:31:56,Important - t.co will soon be changing in length: https://t.co/nqvYxZAk   ^JC
276413601651245056,2012-12-05 19:51:52,"""@urbandictionary grows daily followers 6.5x by implementing the Follow Button"" - https://t.co/oisy5Rlu   ^JC"
275719344317685760,2012-12-03 21:53:08,We now have a page which tracks upcoming and recent changes to the platform: https://t.co/3gMjdnBp ^ARK
275697256529788929,2012-12-03 20:25:22,We're extending the deprecation period for @Anywhere to align with API v1's retirement in March 2013. https://t.co/ybnvlErk ^TS
274242737367310336,2012-11-29 20:05:38,Two new methods in API v1.1 provide simplified access to user friend &amp; follower data: https://t.co/vPja8oUs https://t.co/AKvLCan2 ^TS
273134307248332800,2012-11-26 18:41:08,"Please use the new #TwitterCards thread for help with your implementation - Twitter Cards: I have a problem, help me! https://t.co/jvJPyE3I"
269230249009618944,2012-11-16 00:07:48,The unexpected HTTP 400s you may have noticed while authenticating with the API should be resolving now. ^TS
267044073968390144,2012-11-09 23:20:43,"The ability to upload, remove, and retrieve profile banner images is now available for API v1.1. https://t.co/MtuaToSo ^TS"
266627178429575168,2012-11-08 19:44:07,The issue we reported earlier with Embeddable Timelines has been resolved. https://t.co/pDyHa1kX ^JC
266615565169332226,2012-11-08 18:57:58,"We're currently experiencing an issue with Embeddable Timelines, and are working to resolve this - https://t.co/pDyHa1kX  ^JC"
264462188142546945,2012-11-02 20:21:13,Special permission is no longer required to utilize the Reverse Auth feature for iOS5+ applications: https://t.co/I4GcGxu7 ^TS
263387958047027200,2012-10-30 21:12:37,"Better late than never, statuses/retweets_of_me is joining the API v1.1 method roster: https://t.co/jYz3MJnb ^TS"
261605943677181952,2012-10-25 23:11:32,"We're now serving entities in streamed favorite/unfavorite events, DMs to follow: https://t.co/5zns2ARr ^ARK"
261555879592214528,2012-10-25 19:52:35,We will update the expiring sitestreams SSL certificate as early as next week: https://t.co/CeF9McRY ^ARK
261227396575940608,2012-10-24 22:07:19,We're making a change to withheld content fields in the API (correction: currently affects 1 account): https://t.co/IfoJHFEr … ^ARK
260501018918404099,2012-10-22 22:00:57,"RT @rsarver: ""Follow the Presidential Debate tonight through the Twitter Ecosystem"" Great integrations from @CNN, @Votizen + @Yahoo http ..."
258929389289496576,2012-10-18 13:55:51,Twitter Office Hours for Newsrooms coming to New York https://t.co/lcWVXPBA ^TS
258294738560618496,2012-10-16 19:53:59,RT @TwitterForNews: Have questions about how to develop with the Twitter platform? Join us for News Office Hours in NYC on 10/25: https: ...
258256072215777281,2012-10-16 17:20:20,We plan to default cursoring on API v1.1's blocks/ids and blocks/list methods around 10:30 AM Pacific today https://t.co/igvDAx9C ^TS
256127405553496066,2012-10-10 20:21:46,Trouble connecting? Verify your URLs are correct. Unversioned URLs such as http://t.co/ueX6aSrb are invalid. See https://t.co/JSEOjfe8 ^TS
255746057756110848,2012-10-09 19:06:26,The API housekeeping that we've previously discussed is starting today - including the sunset of public timeline: https://t.co/JSEOjfe8  ^JC
255395759594287104,2012-10-08 19:54:28,We'd like to change API v1.1's blocks/ids &amp; blocks/list to be cursored by default next week; read more: https://t.co/igvDAx9C ^TS
253510095793692673,2012-10-03 15:01:31,"@MeMyselfAndM not at this time, but it's definitely something we're thinking about. ^TS"
253173943328985089,2012-10-02 16:45:46,Help users express themselves with programmatic upload &amp; retrieval of profile banners. https://t.co/Wfdscu9S ^TS
251068556626763777,2012-09-26 21:19:43,"TweetMeme is transitioning their old button to the Tweet Button in the next 24hrs. Read more: ""A TweetMeme Farewell"" http://t.co/TOObqNDK"
245267475749564417,2012-09-10 21:08:17,Following up on API housekeeping https://t.co/JSEOjfe8 ^ARK
243769508316196865,2012-09-06 17:55:54,Sunsetting @Anywhere - https://t.co/Y6vzr7Tn   ^JC
243446525701787648,2012-09-05 20:32:29,Current status: API v1.1 - https://t.co/M9xZk3tl   ^JC
243382416218128384,2012-09-05 16:17:44,We just launched embeddable Timelines for your website. Learn more here: https://t.co/rI9sEQJX
240859602684612608,2012-08-29 17:12:58,Introducing the Twitter Certified Products Program: https://t.co/MjJ8xAnT
239413543487819778,2012-08-25 17:26:51,We are working to resolve issues with application management &amp; logging in to the dev portal: https://t.co/p5bOzH0k ^TS
239033279343382529,2012-08-24 16:15:49,"@gregclermont no, there is not. ^TS"
239033058458755073,2012-08-24 16:14:56,@ManoDestra best to reach out to @support about site and account issues: https://t.co/Jj37AhE8 ^TS
237646343835877376,2012-08-20 20:24:38,"Note: the 100,000 access token limit in API version 1.1 applies *only* to clients. It does not apply to the rest of the ecosystem.  ^JC"
236230975980466178,2012-08-16 22:40:28,"As promised, we just posted more details on upcoming changes to the platform and a new version of the API, v1.1 https://t.co/W7DYaTDY"
233957001552609281,2012-08-10 16:04:30,New section to Twitter Cards documentation: Player Card checklist  http://t.co/hMugaw5W please review before submitting your Player Card ^SC
230347346972651521,2012-07-31 17:01:01,"RT @rsarver: Do you have a great mix of technical, product &amp; partner skills? Come work w our biggest partners on the platform team h ..."
218783437962739712,2012-06-29 19:10:11,Delivering a consistent Twitter experience https://t.co/miBN7jhw
217992063805956096,2012-06-27 14:45:32,@CorMur21 We can't reproduce this. Please provide your browser and URL you're on on twitter when it happens -- thanks! ^TS
217991871450984449,2012-06-27 14:44:46,@ricktagious details on which URL on twitter you were on (it matters) and your web browser. Thanks! ^TS
217991713518657536,2012-06-27 14:44:09,@ricktagious we have not been able to reproduce. consider opening a discussion topic on http://t.co/qiLIw7XF with...
217739369182801920,2012-06-26 22:01:25,@HooverFlags see https://t.co/9Lo6LHbe for more info on partnerships. ^TS
217739177649897474,2012-06-26 22:00:40,@nedbat it's meant to be a subtle indication that we've seen a lot of folks using that library. ^TS
217738790863773698,2012-06-26 21:59:07,@therealjeffpark There's a retweet_count field in tweet objects. Use https://t.co/X4Qr4jQO to get an updated tweet object by tweet ID ^TS
217641751039586304,2012-06-26 15:33:31,@haliiif we can't help with account issues but @support can: https://t.co/sqevYaWb ^TS
217641450433818624,2012-06-26 15:32:20,"@NicolasRinaudo if you can reproduce this or have a capture of it, please post a topic on http://t.co/QwIrW3YH ^TS"
217641302081282048,2012-06-26 15:31:44,"@do_phil what do you mean by ""subscribers"" and what do you mean by ""read?"" Try asking on http://t.co/QwIrW3YH ^TS"
217385239943725056,2012-06-25 22:34:14,Android developer attending Google I/O this week? We're hosting a casual happy hour at our new office - come by! http://t.co/wlOGmrEE   ^JC
213722016866508802,2012-06-15 19:57:54,@ricktagious not seeing any issues; consider reaching out to @support for issues on the site. ^TS
213721715296055296,2012-06-15 19:56:42,@BillPull make sure you use valid API URLs like https://t.co/7fVIWuT8 ^TS
213402245688074240,2012-06-14 22:47:14,"More information about the expanded Tweet experiences which were announced yesterday: 
https://t.co/dJHCjbvf ^ARK"
210472922475798528,2012-06-06 20:47:09,@huxi to which points do you take issue? ^TS
210466710166323201,2012-06-06 20:22:28,@Migrated use only the new marks announced today. We retired the sprites from being available on the site a number of months ago. ^TS
210462857140252672,2012-06-06 20:07:10,"Along with our new #Twitterbird, we've also updated our Display Guidelines: https://t.co/Ed4omjYs  ^JC"
210402328866598913,2012-06-06 16:06:38,Attention Twitter developers - it's time to update to the new #Twitterbird if you're using a Twitter logo! https://t.co/HqGdZMNV  ^JC
210090093417992192,2012-06-05 19:25:56,@javver HTTP headers are case insensitive in the HTTP spec; you should treat case variation as equal: http://t.co/3dEebMw0 ^TS
208662442761392130,2012-06-01 20:52:57,http://t.co/tJWYxGDw
208207855168389120,2012-05-31 14:46:35,@HoferUniTweet it's not possible; xAuth won't be granted to open source projects for that very reason. Use OOB OAuth instead. ^TS
207098071564300288,2012-05-28 13:16:42,http://t.co/afPoqSSy
206042967725719552,2012-05-25 15:24:06,@rikvandoorn unfortunately no public APIs to obtain tweet counts; you would need to count them yourself using the Streaming API. ^TS
206039985965645826,2012-05-25 15:12:15,@rikvandoorn that's not a public API for use by developers; you should probably stop using it. ^TS
206039871666651136,2012-05-25 15:11:48,@semifor appreciate if you could post on http://t.co/qiLIw7XF with some more details about where in the connection process this lags. ^TS
205740424453820417,2012-05-24 19:21:54,http://t.co/oY8c8tbu
205054232364199937,2012-05-22 21:55:13,We are working to resolve issues with logging in and using app management tools on http://t.co/qiLIw7XF. Thanks for the reports! ^TS
205053333797482496,2012-05-22 21:51:39,@chawlindel make sure you're loading it from a web server rather than your filesystem; it's also possible it's rate limiting. ^TS
205052895928909824,2012-05-22 21:49:54,@prometheus looking into it; thanks. ^TS
204319016951611393,2012-05-20 21:13:44,Image upload issue. - Some users may be experiencing an issue when uploading a photo; our engineers are... http://t.co/h5C2AuvT
203355710027874304,2012-05-18 05:25:54,Everything is now back to normal with http://t.co/qiLN3I6P applications management ^AM
203316136551526402,2012-05-18 02:48:39,We're working to resolve the SSL-related error you may be seeing in http://t.co/qiLN3I6P app administration. Thanks everyone! ^TS
203219403444203520,2012-05-17 20:24:16,We just updated section II.3.A of the Developer Rules of the Road: https://t.co/ehSA2uJY
203152446367866880,2012-05-17 15:58:12,"@meerantj there is a created_at field in user objects: https://t.co/AvKLlKm7 Once you collect the data set, sort by that. ^TS"
203152020633432066,2012-05-17 15:56:30,@tbrd correct; feature request here: https://t.co/snbhUPSf but can be mitigated through occasional delta checking of followers/ids ^TS
202521699755884545,2012-05-15 22:11:50,"The Streaming API documentation got a much needed update:
https://t.co/LL2GGpaA ^ARK"
200691857204842496,2012-05-10 21:00:42,We're modifying the Spring 2012 deprecation schedule! Stay tuned next week for details on a more gradual rollout. https://t.co/8Ci77Ue2 ^TS
200304034593259520,2012-05-09 19:19:37,Profile/Background Image Upload Issues - Some users may be experiencing an issue when uploading a profile or... http://t.co/471tfLEM
200274558241095680,2012-05-09 17:22:30,Are you a developer in Nairobi? Manila? Buenos Aires? Singapore? Community Developer Teatimes are coming to you: https://t.co/5lS6rANY   ^JC
199909937923624961,2012-05-08 17:13:38,TweetDeck Planned Maintenance - TweetDeck will be temporarily unavailable due to a planned maintenance... http://t.co/ha4uOKis
199907229661540352,2012-05-08 17:02:52,@stevefink emails to api@twitter.com are typically answered within 72 business hour days; did you get a ticket # autoresponse?
